pressure,extension,episode_index
7883.750484755903,0.010328541,0
9820.607463093687,0.01233591,0
15238.851538010125,0.017583637,0
16371.017113422215,0.018632602,0
16574.158532382047,0.018819839,0
16483.984856506017,0.01873723,0
15180.53162858094,0.017530456,0
21562.577982064933,0.0233291,0
25456.507399153466,0.02680013,0
27261.12073653521,0.028411977,0
19092.76220306789,0.021114225,0
11829.134821447118,0.014337029,0
10749.250280606233,0.013271794,0
12651.378216831403,0.015135758,0
20110.29493435957,0.022031587,0
26241.517891588563,0.027503846,0
30087.04918194561,0.030960359,0
25080.409359129328,0.026469072,0
19504.598195521372,0.021488413,0
28385.784989253636,0.029426852,0
28385.784989253636,0.029427465,0
36890.75133756695,0.037271533,0
35885.68876073471,0.036319952,0
44195.45471249554,0.04446427,0
44195.45471249554,0.044465624,0
40142.43485994656,0.040416177,0
49563.599763253915,0.050076146,0
49047.88409640319,0.049527097,0
55938.8720671046,0.057084475,0
62517.18155011815,0.06464281,0
62517.18155011815,0.06464543,0
57117.35829587221,0.058422733,0
55174.16678083065,0.056234468,0
53241.946802305596,0.054088186,0
50039.446077666915,0.0506002,0
41346.57289364576,0.041614506,0
42136.3987411525,0.042402547,0
38511.4487997939,0.038841292,0
46231.00376451764,0.04657938,0
40890.19325959032,0.04116753,0
40890.19325959032,0.04116864,0
31315.58147659806,0.032094862,0
31894.3241571423,0.032625195,0
37869.988872615606,0.038228974,0
34884.22518164981,0.035397064,0
32922.843453834656,0.033573646,0
35472.952718202054,0.035951708,0
45154.62210218796,0.04547858,0
43509.95774553464,0.04380042,0
48261.60377731247,0.048726615,0
40471.08603994036,0.040766135,0
36215.865873022,0.03665771,0
30888.020894020196,0.031711962,0
30888.020894020196,0.031712603,0
30888.020894020196,0.031713244,0
29443.483568737443,0.030402223,0
33036.42922259884,0.033686556,0
42035.652901603346,0.042326365,0
33823.87294784853,0.03441816,0
41406.23909909183,0.04170099,0
40754.269324089226,0.04105607,0
34094.94824593073,0.034672763,0
28728.3822735996,0.029760377,0
31721.31525344697,0.03248079,0
31975.085473777144,0.032714255,0
25505.64611388731,0.0268718,0
19234.411356772398,0.021261347,0
16236.916540106999,0.018527681,0
15309.232096877902,0.017667383,0
22984.949796146415,0.02462422,0
32883.10624907512,0.033554677,0
31050.087268674026,0.031871837,0
36214.85678275585,0.03667436,0
29292.77490955295,0.030276265,0
23781.586346286163,0.02533703,0
24521.074804154436,0.025997246,0
26122.79896091066,0.027428413,0
28050.373657045504,0.02915772,0
23362.374508819626,0.024964616,0
23955.05408581427,0.025493868,0
33068.084050409336,0.033732604,0
39258.4055449069,0.03960896,0
40275.55295708968,0.04060677,0
38292.002965870015,0.03867255,0
35745.773306116294,0.036239747,0
40214.17557988799,0.04054926,0
31835.09989804095,0.03259995,0
35500.27517123287,0.036010206,0
37242.58477462809,0.037667166,0
37145.51531490758,0.037575066,0
38993.67100809793,0.039359387,0
35949.855166141795,0.036438312,0
37264.494446057615,0.03769148,0
44837.094173160775,0.04521015,0
48006.13086632929,0.048521183,0
55352.014885525336,0.056556724,0
62092.28145279878,0.06430903,0
65695.09688800479,0.068567455,0
70749.42967915762,0.07463719,0
71291.29928978995,0.075295754,0
78728.1698446946,0.08437791,0
78728.1698446946,0.084381245,0
71305.5671941635,0.07532158,0
76175.73231999564,0.081256375,0
76893.79275935264,0.08213891,0
83536.47631850748,0.09032896,0
73664.19375284415,0.07819849,0
76002.732120359,0.08105719,0
78639.00266069236,0.08429479,0
81319.11672268459,0.08760021,0
86916.02462570746,0.094547644,0
86898.38229347969,0.0945295,0
87723.7138670019,0.09556291,0
84561.15718777562,0.091628924,0
93201.71929797597,0.10244476,0
95027.5851958619,0.104755655,0
98785.29964187817,0.10953277,0
99084.99445334512,0.1099198,0
103248.43622625075,0.11525303,0
101746.42192374944,0.113331474,0
